"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"38","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","2",0.932773109243697,0.540540540540541
"39","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","3",0.958333333333333,0.434782608695652
"40","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","4",0.955223880597015,0.4453125
"41","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","5",0.969924812030075,0.410852713178295
"42","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","6",0.969924812030075,0.426356589147287
"43","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","7",0.955555555555556,0.294573643410853
"44","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","8",0.985185185185185,0.488721804511278
"45","38a73cfc-a0db-40e7-a592-63ae9c363c2c","12","9",0.962686567164179,0.852713178294574
"46","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","1",0.793893129770992,0.211538461538462
"47","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","10",0.977272727272727,0.558139534883721
"48","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","2",0.92436974789916,0.618181818181818
"49","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","3",0.883333333333333,0.660377358490566
"50","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","4",0.895522388059702,0.525
"51","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","5",0.984962406015038,0.442748091603053
"52","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","6",0.879699248120301,0.495726495726496
"53","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","7",0.948148148148148,0.828125
"54","3b93806b-9f87-48bc-bd34-38b8e036ec90","12","8",0.948148148148148,0.5625
"55","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","2",0.890756302521008,0.726415094339623
"56","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","3",0.925,0.963963963963964
"57","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","4",0.977611940298508,0.885496183206107
"58","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","6",0.947368421052632,0.888888888888889
"59","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","7",0.97037037037037,0.984732824427481
"60","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","8",0.718518518518519,0.536082474226804
"61","41fff0a2-aa5e-46ff-adc8-a2c557fcdb86","12","9",0.917910447761194,0.804878048780488
"62","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","1",0.717557251908397,0.829787234042553
"63","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","2",0.974789915966387,0.21551724137931
"64","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","4",0.970149253731343,0.523076923076923
"65","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","5",0.969924812030075,0.372093023255814
"66","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","7",0.955555555555556,0.488372093023256
"67","42df5ffb-87c4-4422-8da8-f0a29c2d26a5","6","8",0.918518518518519,0.411290322580645
"68","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","1",0.954198473282443,0.816
"69","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","2",0.941176470588235,0.8125
"70","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","3",0.908333333333333,0.669724770642202
"71","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","4",0.985074626865672,0.78030303030303
"72","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","6",0.984962406015038,0.755725190839695
"73","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","7",0.888888888888889,0.741666666666667
"74","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","8",0.785185185185185,0.707547169811321
"75","4b9a5d8d-abb4-4e6d-a86e-094178e937c8","12","9",0.597014925373134,0.8375
"76","510ce501-f2b4-4c71-baef-5722ca1d840b","12","1",0.732824427480916,0.791666666666667
"77","510ce501-f2b4-4c71-baef-5722ca1d840b","12","10",0.954545454545455,0.349206349206349
"78","510ce501-f2b4-4c71-baef-5722ca1d840b","12","2",0.92436974789916,0.672727272727273
"79","510ce501-f2b4-4c71-baef-5722ca1d840b","12","3",0.966666666666667,0.577586206896552
"80","510ce501-f2b4-4c71-baef-5722ca1d840b","12","4",0.985074626865672,0.560606060606061
"81","510ce501-f2b4-4c71-baef-5722ca1d840b","12","5",0.977443609022556,0.876923076923077
"82","510ce501-f2b4-4c71-baef-5722ca1d840b","12","6",0.954887218045113,0.52755905511811
"83","510ce501-f2b4-4c71-baef-5722ca1d840b","12","7",0.948148148148148,0.609375
"84","510ce501-f2b4-4c71-baef-5722ca1d840b","12","8",0.977777777777778,0.68939393939394
"85","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","1",0.435114503816794,0.298245614035088
"86","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","10",0.795454545454545,0.942857142857143
"87","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","2",0.823529411764706,0.448979591836735
"88","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","3",0.95,0.201754385964912
"89","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","4",0.955223880597015,0.3515625
"90","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","5",0.977443609022556,0.176923076923077
"91","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","6",0.924812030075188,0.365853658536585
"92","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","8",0.888888888888889,0.758333333333333
"93","58c1ce3d-1ca9-411d-82fd-782383c58e4f","12","9",0.776119402985075,0.913461538461538
"94","5f983d44-1037-4c49-8668-8f7aef902000","6","1",0.946564885496183,0.629032258064516
"95","5f983d44-1037-4c49-8668-8f7aef902000","6","10",0.787878787878788,0.519230769230769
"96","5f983d44-1037-4c49-8668-8f7aef902000","6","2",0.92436974789916,0.7
"97","5f983d44-1037-4c49-8668-8f7aef902000","6","3",0.95,0.640350877192982
"98","5f983d44-1037-4c49-8668-8f7aef902000","6","4",0.947761194029851,0.464566929133858
"99","5f983d44-1037-4c49-8668-8f7aef902000","6","6",0.93984962406015,0.432
"100","5f983d44-1037-4c49-8668-8f7aef902000","6","7",0.985185185185185,0.353383458646617
"101","5f983d44-1037-4c49-8668-8f7aef902000","6","8",0.866666666666667,0.504273504273504
"102","5f983d44-1037-4c49-8668-8f7aef902000","6","9",0.723880597014925,0.639175257731959
"103","69296e59-1aec-4e58-8c60-3e7d2f717892","12","1",0.641221374045801,0.535714285714286
"104","69296e59-1aec-4e58-8c60-3e7d2f717892","12","10",0.606060606060606,0.05
"105","69296e59-1aec-4e58-8c60-3e7d2f717892","12","2",0.957983193277311,0.543859649122807
"106","69296e59-1aec-4e58-8c60-3e7d2f717892","12","3",0.933333333333333,0.446428571428571
"107","69296e59-1aec-4e58-8c60-3e7d2f717892","12","4",0.970149253731343,0.153846153846154
"108","69296e59-1aec-4e58-8c60-3e7d2f717892","12","6",0.68421052631579,0.78021978021978
"109","69296e59-1aec-4e58-8c60-3e7d2f717892","12","7",0.948148148148148,0.6640625
"110","69296e59-1aec-4e58-8c60-3e7d2f717892","12","8",0.585185185185185,0.924050632911392
"111","69296e59-1aec-4e58-8c60-3e7d2f717892","12","9",0.343283582089552,0.782608695652174
"112","70cf8da0-b9d6-4a56-8c01-9284d0ac0db7","6","3",0.466666666666667,0.446428571428571
"113","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","1",0.50381679389313,0.454545454545455
"114","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","10",0.757575757575758,0.16
"115","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","3",0.475,0.578947368421053
"116","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","4",0.791044776119403,0.132075471698113
"117","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","5",0.699248120300752,0.204301075268817
"118","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","7",0.488888888888889,0.696969696969697
"119","73973e72-aa4b-4db6-a0e4-626a472e9c87","6","8",0.466666666666667,0.26984126984127
"120","7429cbef-2376-4c33-a67e-73f1c7247558","6","1",0.809160305343511,0.349056603773585
"121","7429cbef-2376-4c33-a67e-73f1c7247558","6","10",0.848484848484849,0.4375
"122","7429cbef-2376-4c33-a67e-73f1c7247558","6","2",0.983193277310924,0.256410256410256
"123","7429cbef-2376-4c33-a67e-73f1c7247558","6","4",0.985074626865672,0.348484848484849
"124","7429cbef-2376-4c33-a67e-73f1c7247558","6","5",1,0.669172932330827
"125","7429cbef-2376-4c33-a67e-73f1c7247558","6","6",0.962406015037594,0.1484375
"126","7429cbef-2376-4c33-a67e-73f1c7247558","6","7",0.985185185185185,0.556390977443609
"127","7429cbef-2376-4c33-a67e-73f1c7247558","6","8",0.962962962962963,0.315384615384615
"128","7429cbef-2376-4c33-a67e-73f1c7247558","6","9",0.977611940298508,0.122137404580153
"129","7e57671a-48b8-4449-a025-f03abd43e3ea","6","1",0.877862595419847,0.904347826086957
"130","7e57671a-48b8-4449-a025-f03abd43e3ea","6","3",0.983333333333333,0.652542372881356
"131","7e57671a-48b8-4449-a025-f03abd43e3ea","6","7",0.985185185185185,0.278195488721804
"132","7e57671a-48b8-4449-a025-f03abd43e3ea","6","8",0.888888888888889,0.525
"133","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","1",0.610687022900763,0.45
"134","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","10",0.621212121212121,0.560975609756098
"135","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","2",0.705882352941177,0.642857142857143
"136","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","3",0.891666666666667,0.869158878504673
"137","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","4",0.417910447761194,0.142857142857143
"138","7ef806e9-b907-4e1f-8e53-8ffba787178a","6","8",0.874074074074074,0.483050847457627
"139","84d3456f-b298-44f2-96dc-d0e65dab4080","12","1",0.381679389312977,0.58
"140","84d3456f-b298-44f2-96dc-d0e65dab4080","12","10",0.893939393939394,0.338983050847458
"141","84d3456f-b298-44f2-96dc-d0e65dab4080","12","7",0.777777777777778,0.866666666666667
"142","84d3456f-b298-44f2-96dc-d0e65dab4080","12","8",0.985185185185185,0.398496240601504
"143","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","1",0.977099236641221,0.5234375
"144","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","10",0.984848484848485,0.630769230769231
"145","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","2",0.974789915966387,0.482758620689655
"146","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","3",0.95,0.394736842105263
"147","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","4",0.977611940298508,0.66412213740458
"148","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","6",0.962406015037594,0.625
"149","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","7",0.97037037037037,0.190839694656489
"150","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","8",0.955555555555556,0.24031007751938
"151","8ee50ba6-7b98-42f8-8810-5931cab933c6","12","9",0.977611940298508,0.267175572519084
"152","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","1",0.893129770992366,0.196581196581197
"153","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","10",0.96969696969697,0.0390625
"154","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","2",0.966386554621849,0.808695652173913
"155","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","3",0.9,0.601851851851852
"156","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","4",0.925373134328358,0.459677419354839
"157","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","5",0.947368421052632,0.587301587301587
"158","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","6",0.962406015037594,0.140625
"159","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","7",0.948148148148148,0.4296875
"160","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","8",0.807407407407407,0.81651376146789
"161","91376d6c-bf00-4480-ae05-8e1b8018bc79","6","9",0.91044776119403,0.721311475409836
"162","946c2360-cad0-45b6-9157-c238ef148691","12","1",0.633587786259542,0.469879518072289
"163","946c2360-cad0-45b6-9157-c238ef148691","12","2",0.739495798319328,0.477272727272727
"164","946c2360-cad0-45b6-9157-c238ef148691","12","3",0.533333333333333,0.5625
"165","946c2360-cad0-45b6-9157-c238ef148691","12","4",0.522388059701492,0.642857142857143
"166","946c2360-cad0-45b6-9157-c238ef148691","12","6",0.541353383458647,0.0833333333333333
"167","95a35449-b581-4be3-a5f7-4b193925b0ca","12","10",0.848484848484849,0.821428571428571
"168","95a35449-b581-4be3-a5f7-4b193925b0ca","12","2",0.92436974789916,0.790909090909091
"169","95a35449-b581-4be3-a5f7-4b193925b0ca","12","3",0.975,0.786324786324786
"170","95a35449-b581-4be3-a5f7-4b193925b0ca","12","4",0.940298507462687,0.904761904761905
"171","95a35449-b581-4be3-a5f7-4b193925b0ca","12","5",0.954887218045113,0.937007874015748
"172","95a35449-b581-4be3-a5f7-4b193925b0ca","12","6",0.879699248120301,0.709401709401709
"173","95a35449-b581-4be3-a5f7-4b193925b0ca","12","7",0.940740740740741,0.834645669291339
"174","95a35449-b581-4be3-a5f7-4b193925b0ca","12","8",0.948148148148148,0.6015625
"175","95a35449-b581-4be3-a5f7-4b193925b0ca","12","9",0.91044776119403,0.959016393442623
"176","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","1",0.763358778625954,0.95
"177","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","3",0.65,0.256410256410256
"178","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","4",0.67910447761194,0.758241758241758
"179","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","5",0.917293233082707,0.0245901639344262
"180","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","6",0.947368421052632,0.365079365079365
"181","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","7",0.762962962962963,0.640776699029126
"182","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","8",0.592592592592593,0.1375
"183","9ca6f0dc-cbf8-45d0-af57-6d0e3a05e342","6","9",0.417910447761194,0.125
"184","9f5ffe6b-1fa7-48a0-9a78-0c418c6d9895","6","1",0.954198473282443,0.44
"185","9f5ffe6b-1fa7-48a0-9a78-0c418c6d9895","6","2",0.966386554621849,0.852173913043478
"186","9f5ffe6b-1fa7-48a0-9a78-0c418c6d9895","6","3",0.991666666666667,0.504201680672269
"187","9f5ffe6b-1fa7-48a0-9a78-0c418c6d9895","6","4",0.902985074626866,0.677685950413223
"188","9f5ffe6b-1fa7-48a0-9a78-0c418c6d9895","6","5",0.902255639097744,0.541666666666667
"189","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","1",0.877862595419847,0.478260869565217
"190","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","10",0.742424242424242,0.275510204081633
"191","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","2",0.899159663865546,0.411214953271028
"192","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","3",0.941666666666667,0.52212389380531
"193","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","4",0.985074626865672,0.143939393939394
"194","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","5",0.87218045112782,0.28448275862069
"195","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","6",0.744360902255639,0.292929292929293
"196","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","7",0.518518518518518,0.742857142857143
"197","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","8",0.585185185185185,0.835443037974684
"198","a443ccf6-9920-40f8-a25d-3ed6846c26eb","6","9",0.947761194029851,0.94488188976378
"199","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","1",0.801526717557252,0.971428571428571
"200","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","2",0.974789915966387,0.612068965517241
"201","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","3",0.958333333333333,0.330434782608696
"202","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","5",0.954887218045113,0.574803149606299
"203","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","6",0.977443609022556,0.230769230769231
"204","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","7",0.985185185185185,0.984962406015038
"205","a5fae6ce-8417-4fd8-8e58-b0faaed2356e","6","8",0.985185185185185,0.511278195488722
"206","ad8986ae-2592-4f48-89b4-3e3ee922860f","12","1",0.931297709923664,0.459016393442623
"207","ad8986ae-2592-4f48-89b4-3e3ee922860f","12","2",0.88235294117647,0.504761904761905
"208","ad8986ae-2592-4f48-89b4-3e3ee922860f","12","3",0.833333333333333,0.26
"209","ad8986ae-2592-4f48-89b4-3e3ee922860f","12","4",0.813432835820896,0.275229357798165
"210","ad8986ae-2592-4f48-89b4-3e3ee922860f","12","5",0.781954887218045,0.442307692307692
"211","afe3b597-c84a-40d7-a709-64711604bb38","12","1",0.854961832061069,0.973214285714286
"212","afe3b597-c84a-40d7-a709-64711604bb38","12","2",0.92436974789916,0.581818181818182
"213","afe3b597-c84a-40d7-a709-64711604bb38","12","3",0.991666666666667,0.865546218487395
"214","afe3b597-c84a-40d7-a709-64711604bb38","12","4",0.962686567164179,0.682170542635659
"215","afe3b597-c84a-40d7-a709-64711604bb38","12","6",0.977443609022556,0.8
"216","afe3b597-c84a-40d7-a709-64711604bb38","12","7",0.985185185185185,0.849624060150376
"217","afe3b597-c84a-40d7-a709-64711604bb38","12","8",0.674074074074074,0.296703296703297
"218","afe3b597-c84a-40d7-a709-64711604bb38","12","9",0.664179104477612,0.831460674157303
"219","b02e83c3-8e89-408c-8a20-dc774853a7c9","12","1",0.709923664122137,0.612903225806452
"220","b02e83c3-8e89-408c-8a20-dc774853a7c9","12","2",0.983193277310924,0.752136752136752
"221","b02e83c3-8e89-408c-8a20-dc774853a7c9","12","3",0.958333333333333,0.956521739130435
"222","b02e83c3-8e89-408c-8a20-dc774853a7c9","12","4",0.955223880597015,0.734375
"223","b02e83c3-8e89-408c-8a20-dc774853a7c9","12","5",0.669172932330827,0.955056179775281
"224","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","1",0.961832061068702,0.579365079365079
"225","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","10",0.856060606060606,0.415929203539823
"226","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","2",0.932773109243697,0.405405405405405
"227","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","3",0.958333333333333,0.6
"228","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","4",0.977611940298508,0.16030534351145
"229","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","5",0.954887218045113,0.590551181102362
"230","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","6",0.969924812030075,0.689922480620155
"231","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","7",0.992592592592593,0.932835820895522
"232","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","8",0.8,0.509259259259259
"233","bc7c22c3-c29a-44f0-a262-0e3ad8508c8c","6","9",0.977611940298508,0.610687022900763
"234","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","1",0.801526717557252,0.20952380952381
"235","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","10",0.93939393939394,0.266129032258065
"236","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","2",0.890756302521008,0.858490566037736
"237","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","3",0.891666666666667,0.869158878504673
"238","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","4",0.940298507462687,0.277777777777778
"239","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","5",0.93984962406015,0.08
"240","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","6",0.909774436090226,0.504132231404959
"241","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","7",0.792592592592593,0.542056074766355
"242","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","8",0.888888888888889,0.475
"243","c053c0b9-6594-4a4e-9ddf-8c546bc2865a","6","9",0.977611940298508,0.816793893129771
"244","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","1",0.824427480916031,0.62037037037037
"245","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","10",0.71969696969697,0.347368421052632
"246","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","2",0.974789915966387,0.517241379310345
"247","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","3",0.966666666666667,0.836206896551724
"248","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","4",0.962686567164179,0.550387596899225
"249","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","5",0.984962406015038,0.717557251908397
"250","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","7",0.711111111111111,0.572916666666667
"251","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","8",0.777777777777778,0.380952380952381
"252","c26eeff1-cf6b-4e88-b21f-10386bc08b06","6","9",0.485074626865672,0.830769230769231
"253","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","1",0.923664122137405,0.743801652892562
"254","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","2",0.941176470588235,0.535714285714286
"255","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","3",0.958333333333333,0.921739130434783
"256","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","4",0.955223880597015,0.1015625
"257","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","6",0.969924812030075,0.0852713178294574
"258","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","7",0.881481481481482,0.65546218487395
"259","c4cca634-6ed3-4194-a6ac-01ee45a90f8d","12","8",0.962962962962963,0.330769230769231
"260","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","1",0.862595419847328,0.619469026548673
"261","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","10",0.81060606060606,0.588785046728972
"262","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","2",0.823529411764706,0.428571428571429
"263","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","3",0.891666666666667,0.794392523364486
"264","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","4",0.828358208955224,0.171171171171171
"265","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","6",0.857142857142857,0.0350877192982456
"266","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","8",0.8,0.564814814814815
"267","c5ad0dd5-2f09-4be0-bd65-35351e595938","6","9",0.73134328358209,0.612244897959184
"268","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","1",0.977099236641221,0.609375
"269","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","10",0.795454545454545,0.695238095238095
"270","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","2",0.966386554621849,0.530434782608696
"271","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","3",0.983333333333333,0.983050847457627
"272","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","4",0.947761194029851,0.511811023622047
"273","c7bac301-6eb8-4f06-b26a-019c0a7d626c","12","8",0.97037037037037,0.732824427480916
"274","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","1",0.908396946564885,0.605042016806723
"275","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","2",0.974789915966387,0.560344827586207
"276","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","3",0.983333333333333,0.686440677966102
"277","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","4",0.977611940298508,0.748091603053435
"278","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","5",0.984962406015038,0.541984732824427
"279","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","6",0.984962406015038,0.33587786259542
"280","ceac9e49-7f0e-41c6-9e89-81d8fa286499","6","9",0.656716417910448,0.670454545454545
