"response_uuid","Trial","Usable frames (%)","has_icatcher","icatcher_file_names"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","1",0.887,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","10",0.881,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","11",0.881,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","12",0.483,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","13",0.483,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","14",0.854,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","15",0.252,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","16",0.755,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","17",0.649,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","18",0.464,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","19",0.126,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","2",0.947,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","20",0.457,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","3",0.894,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","4",0.815,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","5",0.907,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","6",0.834,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","7",0.894,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","8",0.868,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0","9",0.609,TRUE,"14-test-trial-3_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706837560135_163.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","1",0.947,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","10",0.689,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","11",0.954,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","12",0.934,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","13",0.848,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","14",0.921,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","15",0.682,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","16",0.914,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
